Tiempo,VAPM            :Mag,VBPM            :Mag,VCPM            :Mag,VSPM            :Mag,V1PM            :Mag,VAPM            :Ang,VBPM            :Ang,VCPM            :Ang,VSPM            :Ang,V1PM            :Ang,VAPM            :AngRefA,VBPM            :AngRefA,VCPM            :AngRefA,VSPM            :AngRefA,V1PM            :AngRefA,Frecuencia
05/29/18 11:39:02.0585,129.9800,0.0100,0.0000,0.0100,43.3300,-127.9930,84.6259,91.7248,-89.8512,-127.9988,0.0000,-147.3811,219.7179,-89.8512,-0.0057,59.9840
05/29/18 11:39:03.0585,130.0500,0.0100,0.0000,0.0100,43.3500,-134.1294,83.1820,82.4028,-97.5117,-134.1294,0.0000,-142.6886,216.5322,-97.5117,0.0000,59.9830
05/29/18 11:39:04.0585,130.0100,0.0100,0.0000,0.0100,43.3400,-141.4289,80.8558,66.0678,-108.3578,-141.4289,0.0000,-137.7153,207.4967,-108.3578,0.0000,59.9790
05/29/18 11:39:05.0585,130.0000,0.0100,0.0000,0.0100,43.3400,-149.5534,83.0789,64.0452,-105.4242,-149.5534,0.0000,-127.3677,213.5987,-105.4242,0.0000,59.9800
05/29/18 11:39:06.0585,129.9700,0.0100,0.0000,0.0100,43.3200,-157.6264,50.8271,18.1570,-126.3487,-157.6264,0.0000,-151.5465,175.7835,-126.3487,0.0000,59.9760
05/29/18 11:39:07.0585,130.0300,0.0100,0.0000,0.0100,43.3400,-165.3155,49.8760,72.5880,-131.4193,-165.3155,0.0000,-144.8085,237.9035,-131.4193,0.0000,59.9800
05/29/18 11:39:08.0585,130.0200,0.0100,0.0000,0.0100,43.3400,-173.0447,51.8871,29.8912,-134.4044,-173.0447,0.0000,-135.0682,202.9359,-134.4044,0.0000,59.9790
05/29/18 11:39:09.0585,129.9200,0.0100,0.0000,0.0100,43.3100,-179.8343,28.9802,63.9707,-135.2180,-179.8343,0.0000,-151.1855,243.8050,-135.2180,0.0000,59.9830
05/29/18 11:39:10.0585,129.9500,0.0100,0.0000,0.0100,43.3200,173.8297,21.6865,17.8820,-152.1088,173.8297,0.0000,-152.1432,-155.9477,-152.1088,0.0000,59.9850
05/29/18 11:39:11.0585,130.0100,0.0100,0.0000,0.0100,43.3400,168.7533,20.3343,12.1467,-156.1539,168.7533,0.0000,-148.4190,-156.6066,-156.1539,0.0000,59.9860
05/29/18 11:39:12.0585,130.0200,0.0100,0.0000,0.0100,43.3400,164.7884,6.5260,-29.0547,-146.5511,164.7884,0.0000,-158.2624,166.1569,-146.5511,0.0000,59.9900
05/29/18 11:39:13.0585,130.0200,0.0100,0.0000,0.0100,43.3400,161.2246,20.3114,-14.0260,-164.0321,161.2246,0.0000,-140.9132,184.7494,-164.0321,0.0000,59.9930
05/29/18 11:39:14.0585,129.9900,0.0100,0.0000,0.0100,43.3300,158.4572,20.4546,-23.6689,-162.7372,158.4572,0.0000,-138.0026,177.8739,-162.7372,0.0000,59.9920
05/29/18 11:39:15.0585,130.0200,0.0100,0.0000,0.0100,43.3400,156.0966,30.8480,-3.4607,-159.9011,156.0966,0.0000,-125.2486,200.4427,-159.9011,0.0000,59.9950
05/29/18 11:39:16.0585,130.0300,0.0100,0.0000,0.0100,43.3400,154.0855,4.2972,4.0680,-174.5516,154.0855,0.0000,-149.7884,-150.0175,-174.5516,0.0000,59.9940
05/29/18 11:39:17.0585,130.0800,0.0100,0.0000,0.0100,43.3600,151.9828,-1.2720,-13.1895,179.0149,151.9828,0.0000,-153.2548,194.8277,179.0149,0.0000,59.9950
05/29/18 11:39:18.0585,130.0900,0.0100,0.0000,0.0100,43.3600,148.9289,-0.0859,-3.4779,-179.3472,148.9289,0.0000,-149.0149,207.5932,-179.3472,0.0000,59.9920
05/29/18 11:39:19.0585,130.0400,0.0100,0.0000,0.0100,43.3500,145.9209,5.4947,7.0302,-165.8369,145.9209,0.0000,-140.4262,-138.8907,-165.8369,0.0000,59.9900
05/29/18 11:39:20.0585,130.0600,0.0100,0.0000,0.0100,43.3500,142.0305,-12.2441,-5.5806,167.8423,142.0305,0.0000,-154.2746,212.3889,167.8423,0.0000,59.9890
05/29/18 11:39:21.0585,130.0100,0.0100,0.0000,0.0100,43.3400,137.9281,-11.8029,-24.9351,176.7346,137.9281,0.0000,-149.7311,197.1367,176.7346,0.0000,59.9880
05/29/18 11:39:22.0585,130.0500,0.0100,0.0000,0.0100,43.3500,133.3387,-6.5890,-7.6834,174.5631,133.3387,0.0000,-139.9278,218.9779,174.5631,0.0000,59.9860
05/29/18 11:39:23.0585,130.0300,0.0000,0.0000,0.0100,43.3400,128.8811,2.4637,-29.5302,165.6077,128.8869,0.0000,-126.4174,201.5886,165.6077,0.0057,59.9900
05/29/18 11:39:24.0585,130.0400,0.0100,0.0000,0.0100,43.3500,125.2428,-9.7918,-27.2957,158.4916,125.2428,0.0000,-135.0347,207.4614,158.4916,0.0000,59.9930
05/29/18 11:39:25.0585,129.9600,0.0100,0.0000,0.0100,43.3200,122.6187,-18.6784,-34.6926,169.7101,122.6244,0.0000,-141.2971,202.6887,169.7101,0.0057,59.9930
05/29/18 11:39:26.0585,130.0600,0.0100,0.0000,0.0100,43.3600,121.4384,-26.1211,-40.2732,159.9297,121.4327,0.0000,-147.5596,198.2884,159.9297,-0.0057,60.0000
05/29/18 11:39:27.0585,130.0600,0.0100,0.0000,0.0100,43.3500,121.9827,-26.6655,-29.9256,171.8701,121.9827,0.0000,-148.6482,208.0917,171.8701,0.0000,60.0020
05/29/18 11:39:28.0585,130.0800,0.0100,0.0000,0.0100,43.3600,123.5469,-25.8347,-57.8114,156.2972,123.5412,0.0000,-149.3816,178.6417,156.2972,-0.0057,60.0070
05/29/18 11:39:29.0585,130.0600,0.0100,0.0000,0.0100,43.3500,127.2310,-25.9722,-48.4092,158.9213,127.2253,0.0000,-153.2032,184.3598,158.9213,-0.0057,60.0130
05/29/18 11:39:30.0585,130.0600,0.0100,0.0000,0.0100,43.3500,132.7429,-6.7781,-59.2725,-178.7571,132.7429,0.0000,-139.5210,167.9847,-178.7571,0.0000,60.0170
05/29/18 11:39:31.0585,130.0900,0.0100,0.0000,0.0100,43.3700,139.9850,-16.1861,-20.6036,-171.1081,139.9850,0.0000,-156.1711,199.4114,-171.1081,0.0000,60.0220
05/29/18 11:39:32.0585,130.1300,0.0100,0.0000,0.0100,43.3800,147.6684,2.5038,-27.6452,-170.0711,147.6684,0.0000,-145.1646,184.6864,-170.0711,0.0000,60.0200
05/29/18 11:39:33.0585,130.0600,0.0100,0.0000,0.0100,43.3500,155.4320,4.3946,23.0673,-175.4569,155.4263,0.0000,-151.0374,-132.3647,-175.4569,-0.0057,60.0210
05/29/18 11:39:34.0585,130.1100,0.0100,0.0000,0.0100,43.3700,163.2930,25.7086,2.0054,-167.2808,163.2930,0.0000,-137.5844,-161.2876,-167.2808,0.0000,60.0210
05/29/18 11:39:35.0585,130.0700,0.0100,0.0000,0.0100,43.3600,170.5523,17.7903,8.2219,-135.2180,170.5523,0.0000,-152.7620,-162.3304,-135.2180,0.0000,60.0200
05/29/18 11:39:36.0585,130.0600,0.0100,0.0000,0.0100,43.3500,176.0699,29.9313,-3.4779,-140.9992,176.0699,0.0000,-146.1386,180.4522,-140.9992,0.0000,60.0130
05/29/18 11:39:37.0585,130.0100,0.0100,0.0000,0.0100,43.3400,-179.0665,40.9837,46.6961,-129.7119,-179.0608,0.0000,-139.9498,225.7626,-129.7119,0.0057,60.0140
05/29/18 11:39:38.0585,130.1000,0.0100,0.0000,0.0100,43.3700,-174.3052,47.3492,15.2808,-134.2841,-174.2995,0.0000,-138.3455,189.5860,-134.2841,0.0057,60.0150
05/29/18 11:39:39.0585,129.9900,0.0100,0.0000,0.0100,43.3300,-170.3633,46.0028,36.2682,-149.9373,-170.3633,0.0000,-143.6339,206.6315,-149.9373,0.0000,60.0100
05/29/18 11:39:40.0585,130.0300,0.0100,0.0000,0.0100,43.3400,-165.5103,43.4417,29.3412,-124.2860,-165.5103,0.0000,-151.0480,194.8515,-124.2860,0.0000,60.0140
05/29/18 11:39:41.0585,130.1700,0.0100,0.0000,0.0100,43.3900,-159.6375,53.7091,27.7942,-129.4827,-159.6375,0.0000,-146.6534,187.4317,-129.4827,0.0000,60.0180
05/29/18 11:39:42.0585,130.1100,0.0100,0.0000,0.0100,43.3700,-153.6214,63.3806,54.0987,-106.4556,-153.6157,0.0000,-142.9980,207.7201,-106.4556,0.0057,60.0170
05/29/18 11:39:43.0585,130.1700,0.0100,0.0000,0.0100,43.3900,-146.5626,56.8718,50.7125,-115.1531,-146.5626,0.0000,-156.5656,197.2751,-115.1531,0.0000,60.0200
05/29/18 11:39:44.0585,130.1300,0.0100,0.0000,0.0100,43.3800,-138.4037,87.9777,89.6049,-101.2359,-138.4037,0.0000,-133.6186,228.0086,-101.2359,0.0000,60.0260
05/29/18 11:39:45.0585,130.1500,0.0100,0.0000,0.0100,43.3800,-129.2879,75.9054,79.4979,-98.6232,-129.2879,0.0000,-154.8066,208.7858,-98.6232,0.0000,60.0270
05/29/18 11:39:46.0585,130.2200,0.0100,0.0000,0.0100,43.4100,-119.9201,108.7187,98.7837,-81.3428,-119.9143,0.0000,-131.3612,218.7037,-81.3428,0.0057,60.0270
05/29/18 11:39:47.0585,130.2200,0.0100,0.0000,0.0100,43.4100,-109.5323,105.3154,82.7466,-68.6575,-109.5323,0.0000,-145.1523,192.2789,-68.6575,0.0000,60.0300
05/29/18 11:39:48.0585,130.2600,0.0100,0.0000,0.0100,43.4200,-98.6404,106.8795,75.8310,-52.9470,-98.6461,0.0000,-154.4800,174.4714,-52.9470,-0.0057,60.0330
05/29/18 11:39:49.0585,130.2000,0.0100,0.0000,0.0100,43.4000,-87.4276,126.9216,119.4044,-51.0276,-87.4276,0.0000,-145.6508,206.8320,-51.0276,0.0000,60.0310
05/29/18 11:39:50.0585,130.2100,0.0100,0.0000,0.0100,43.4100,-76.1633,142.0420,91.5529,-34.5895,-76.1690,0.0000,-141.7948,167.7162,-34.5895,-0.0057,60.0330
05/29/18 11:39:51.0585,130.2000,0.0100,0.0000,0.0100,43.4000,-64.3260,148.4534,132.1699,-20.6666,-64.3260,0.0000,-147.2207,196.4959,-20.6666,0.0000,60.0320
05/29/18 11:39:52.0585,130.2400,0.0100,0.0000,0.0100,43.4200,-53.1017,165.8541,134.3128,-17.4867,-53.1017,0.0000,-141.0442,187.4145,-17.4867,0.0000,60.0310
05/29/18 11:39:53.0585,130.2400,0.0100,0.0000,0.0100,43.4100,-42.7942,175.2964,137.6302,5.2426,-42.7885,0.0000,-141.9093,180.4244,5.2426,0.0057,60.0280
05/29/18 11:39:54.0585,130.1900,0.0100,0.0100,0.0100,43.4000,-33.4435,172.1165,173.9557,12.6337,-33.4435,0.0000,-154.4399,207.3993,12.6337,0.0000,60.0250
05/29/18 11:39:55.0585,130.1900,0.0100,0.0000,0.0100,43.4000,-26.3160,178.4993,179.6337,3.6956,-26.3160,0.0000,-155.1848,205.9497,3.6956,0.0000,60.0170
05/29/18 11:39:56.0585,130.2100,0.0100,0.0000,0.0100,43.4100,-21.2338,-169.3262,171.3087,13.8484,-21.2338,0.0000,-148.0924,192.5425,13.8484,0.0000,60.0100
05/29/18 11:39:57.0585,130.1300,0.0100,0.0000,0.0100,43.3800,-18.4722,-169.5611,-175.8121,17.5841,-18.4779,0.0000,-151.0890,-157.3399,17.5841,-0.0057,60.0040
05/29/18 11:39:58.0585,130.1800,0.0100,0.0000,0.0100,43.3900,-17.5783,-171.5779,177.6341,15.6990,-17.5783,0.0000,-153.9996,195.2125,15.6990,0.0000,60.0000
05/29/18 11:39:59.0585,130.2400,0.0100,0.0000,0.0100,43.4100,-18.7586,178.3388,-156.8644,17.1601,-18.7586,0.0000,-162.9025,-138.1057,17.1601,0.0000,59.9950
05/29/18 11:40:00.0585,130.2400,0.0100,0.0100,0.0100,43.4100,-21.6177,-173.1937,174.4656,19.0394,-21.6177,0.0000,-151.5760,196.0833,19.0394,0.0000,59.9880
05/29/18 11:40:01.0585,130.2200,0.0100,0.0000,0.0100,43.4100,-26.6769,166.9026,178.4821,6.4171,-26.6826,0.0000,-166.4205,205.1590,6.4171,-0.0057,59.9840
05/29/18 11:40:02.0585,130.2200,0.0100,0.0000,0.0100,43.4100,-33.2487,168.7132,152.9282,8.8350,-33.2487,0.0000,-158.0381,186.1769,8.8350,0.0000,59.9800
05/29/18 11:40:03.0585,130.1900,0.0100,0.0000,0.0100,43.4000,-40.9206,165.2869,162.0267,6.2109,-40.9206,0.0000,-153.7925,202.9474,6.2109,0.0000,59.9760
05/29/18 11:40:04.0585,130.2100,0.0100,0.0000,0.0100,43.4100,-49.6124,169.4351,144.8323,-11.8774,-49.6124,0.0000,-140.9525,194.4447,-11.8774,0.0000,59.9740
05/29/18 11:40:05.0585,130.2400,0.0100,0.0000,0.0000,43.4200,-59.2095,154.6413,152.7047,-21.4114,-59.2095,0.0000,-146.1492,211.9142,-21.4114,0.0000,59.9740
05/29/18 11:40:06.0585,130.2700,0.0100,0.0000,0.0100,43.4200,-68.9326,135.8196,119.7424,-3.1169,-68.9326,0.0000,-155.2478,188.6750,-3.1169,0.0000,59.9710
05/29/18 11:40:07.0585,130.3500,0.0100,0.0000,0.0000,43.4500,-78.3233,123.5985,118.1897,-21.7094,-78.3233,0.0000,-158.0782,196.5131,-21.7094,0.0000,59.9760
05/29/18 11:40:08.0585,130.2900,0.0100,0.0000,0.0100,43.4300,-86.4651,128.9728,126.6752,-48.6842,-86.4651,0.0000,-144.5621,213.1403,-48.6842,0.0000,59.9780
05/29/18 11:40:09.0585,130.3000,0.0100,0.0000,0.0100,43.4400,-94.1312,110.2543,97.2710,-48.3863,-94.1312,0.0000,-155.6145,191.4023,-48.3863,0.0000,59.9810
05/29/18 11:40:10.0585,130.2600,0.0100,0.0000,0.0100,43.4200,-100.5312,108.0197,110.7699,-85.6228,-100.5312,0.0000,-151.4491,211.3011,-85.6228,0.0000,59.9850
05/29/18 11:40:11.0585,130.2700,0.0100,0.0000,0.0100,43.4300,-106.3410,99.3222,71.2989,-69.9295,-106.3410,0.0000,-154.3368,177.6398,-69.9295,0.0000,59.9830
05/29/18 11:40:12.0585,130.3000,0.0100,0.0000,0.0100,43.4400,-111.3486,109.8532,89.2496,-55.5196,-111.3486,0.0000,-138.7982,200.5983,-55.5196,0.0000,59.9890
05/29/18 11:40:13.0585,130.3700,0.0100,0.0000,0.0100,43.4600,-116.2990,96.7554,97.1679,-90.8482,-116.2990,0.0000,-146.9456,213.4669,-90.8482,0.0000,59.9850
05/29/18 11:40:14.0585,130.3500,0.0100,0.0000,0.0100,43.4500,-121.0774,87.7198,85.3421,-76.9826,-121.0774,0.0000,-151.2027,206.4195,-76.9826,0.0000,59.9880
05/29/18 11:40:15.0585,130.3200,0.0100,0.0000,0.0100,43.4400,-125.0652,78.8046,60.0804,-81.2855,-125.0652,0.0000,-156.1302,185.1456,-81.2855,0.0000,59.9890
05/29/18 11:40:16.0585,130.2900,0.0100,0.0000,0.0100,43.4300,-128.7436,80.7699,75.4356,-77.9051,-128.7436,0.0000,-150.4865,204.1792,-77.9051,0.0000,59.9910
05/29/18 11:40:17.0585,130.3400,0.0100,0.0000,0.0100,43.4500,-131.8605,67.2824,76.8279,-87.4505,-131.8605,0.0000,-160.8571,208.6884,-87.4505,0.0000,59.9920
05/29/18 11:40:18.0585,130.3800,0.0100,0.0100,0.0100,43.4600,-134.9086,72.2099,45.5158,-108.3234,-134.9086,0.0000,-152.8815,180.4244,-108.3234,0.0000,59.9910
05/29/18 11:40:19.0585,130.2600,0.0100,0.0000,0.0100,43.4200,-137.9109,81.6522,88.1725,-103.0522,-137.9052,0.0000,-140.4368,226.0834,-103.0522,0.0057,59.9930
05/29/18 11:40:20.0585,130.3500,0.0100,0.0000,0.0100,43.4500,-141.0679,77.4238,42.6796,-116.5110,-141.0679,0.0000,-141.5083,183.7476,-116.5110,0.0000,59.9920
05/29/18 11:40:21.0585,130.2600,0.0100,0.0000,0.0100,43.4200,-144.2077,75.9398,49.0968,-102.6798,-144.2077,0.0000,-139.8524,193.3045,-102.6798,0.0000,59.9900
05/29/18 11:40:22.0585,130.2800,0.0100,0.0000,0.0100,43.4300,-148.3502,70.4280,72.0036,-115.4453,-148.3502,0.0000,-141.2218,220.3538,-115.4453,0.0000,59.9890
05/29/18 11:40:23.0585,130.2600,0.0100,0.0000,0.0100,43.4200,-152.5386,58.5735,75.1778,-114.7463,-152.5443,0.0000,-148.8880,227.7163,-114.7463,-0.0057,59.9890
05/29/18 11:40:24.0585,130.2800,0.0100,0.0000,0.0100,43.4300,-157.2712,64.8817,47.0513,-128.7895,-157.2712,0.0000,-137.8471,204.3225,-128.7895,0.0000,59.9860
05/29/18 11:40:25.0585,130.3200,0.0100,0.0000,0.0100,43.4400,-162.2387,55.3420,44.2782,-135.5045,-162.2445,0.0000,-142.4193,206.5169,-135.5045,-0.0057,59.9880
05/29/18 11:40:26.0585,130.2400,0.0100,0.0000,0.0100,43.4100,-167.2693,30.0058,32.7273,-126.5263,-167.2693,0.0000,-162.7249,199.9966,-126.5263,0.0000,59.9850
05/29/18 11:40:27.0585,130.3000,0.0100,0.0000,0.0100,43.4400,-172.6436,43.4818,23.2907,-134.0377,-172.6436,0.0000,-143.8746,195.9344,-134.0377,0.0000,59.9860
05/29/18 11:40:28.0585,130.2700,0.0100,0.0000,0.0100,43.4200,-178.1612,44.9772,28.3270,-129.9927,-178.1612,0.0000,-136.8616,206.4883,-129.9927,0.0000,59.9860
05/29/18 11:40:29.0585,130.3200,0.0000,0.0000,0.0100,43.4400,177.2502,19.4519,14.0547,-131.0698,177.2502,0.0000,-157.7983,-163.1956,-131.0698,0.0000,59.9880
05/29/18 11:40:30.0585,130.3800,0.0100,0.0000,0.0100,43.4600,172.6895,29.7652,17.9221,-157.2712,172.6895,0.0000,-142.9243,-154.7674,-157.2712,0.0000,59.9890
05/29/18 11:40:31.0585,130.3700,0.0100,0.0000,0.0100,43.4600,168.7991,23.1876,6.5718,-158.1306,168.7991,0.0000,-145.6115,-162.2273,-158.1306,0.0000,59.9910
05/29/18 11:40:32.0585,130.3200,0.0100,0.0000,0.0100,43.4400,165.9630,16.2090,34.1311,-157.6035,165.9630,0.0000,-149.7540,-131.8319,-157.6035,0.0000,59.9930
05/29/18 11:40:33.0585,130.3500,0.0100,0.0000,0.0100,43.4500,164.0435,7.3568,-11.9863,-171.4691,164.0435,0.0000,-156.6868,183.9702,-171.4691,0.0000,59.9980
05/29/18 11:40:34.0585,130.3400,0.0100,0.0000,0.0100,43.4500,162.6684,19.1253,1.4439,-156.3029,162.6684,0.0000,-143.5431,-161.2246,-156.3029,0.0000,59.9940
05/29/18 11:40:35.0585,130.3700,0.0100,0.0000,0.0100,43.4600,161.0699,11.2815,3.3174,-165.8197,161.0699,0.0000,-149.7884,-157.7525,-165.8197,0.0000,59.9960
05/29/18 11:40:36.0585,130.3500,0.0100,0.0000,0.0100,43.4500,159.6203,28.5619,-10.4336,-179.8801,159.6203,0.0000,-131.0584,189.9461,-179.8801,0.0000,59.9940
05/29/18 11:40:37.0585,130.3500,0.0100,0.0000,0.0100,43.4500,157.9014,14.3010,-11.5279,-173.4171,157.9014,0.0000,-143.6004,190.5707,-173.4171,0.0000,59.9960
05/29/18 11:40:38.0585,130.3600,0.0100,0.0000,0.0100,43.4500,156.5263,19.8415,-8.8579,-172.9931,156.5321,0.0000,-136.6848,194.6157,-172.9931,0.0057,59.9980
05/29/18 11:40:39.0585,130.3000,0.0100,0.0000,0.0100,43.4400,155.5981,23.1704,-8.6173,-157.5806,155.6039,0.0000,-132.4277,195.7846,-157.5806,0.0057,59.9970
05/29/18 11:40:40.0585,130.2900,0.0100,0.0000,0.0100,43.4300,154.8476,17.1486,12.6280,-171.8931,154.8476,0.0000,-137.6989,-142.2196,-171.8931,0.0000,59.9990
05/29/18 11:40:41.0585,130.2800,0.0100,0.0000,0.0100,43.4300,153.9423,21.8068,-5.3170,-174.7636,153.9423,0.0000,-132.1355,200.7407,-174.7636,0.0000,59.9960
05/29/18 11:40:42.0585,130.3400,0.0100,0.0000,0.0100,43.4500,152.9625,26.8259,-57.2213,-170.2315,152.9625,0.0000,-126.1367,149.8162,-170.2315,0.0000,59.9970
05/29/18 11:40:43.0585,130.3100,0.0100,0.0000,0.0100,43.4400,152.3437,-3.0367,-18.9649,-174.3797,152.3437,0.0000,-155.3804,188.6913,-174.3797,0.0000,59.9990
05/29/18 11:40:44.0585,130.3400,0.0100,0.0000,0.0100,43.4500,151.5760,5.6895,31.9825,175.2506,151.5760,0.0000,-145.8865,-119.5935,175.2506,0.0000,59.9980
05/29/18 11:40:45.0585,130.3000,0.0100,0.0000,0.0100,43.4300,150.1264,12.4504,23.7720,-166.3583,150.1264,0.0000,-137.6760,-126.3544,-166.3583,0.0000,59.9960
05/29/18 11:40:46.0585,130.2700,0.0100,0.0000,0.0100,43.4200,148.5107,1.5183,-18.2315,-176.0928,148.5107,0.0000,-146.9923,193.2578,-176.0928,0.0000,59.9960
05/29/18 11:40:47.0585,130.2200,0.0100,0.0000,0.0100,43.4100,146.0355,-2.2804,-10.8289,-177.9550,146.0355,0.0000,-148.3159,203.1356,-177.9550,0.0000,59.9910
05/29/18 11:40:48.0585,130.3000,0.0000,0.0000,0.0100,43.4300,143.3197,-1.7017,-26.2300,-175.6001,143.3197,0.0000,-145.0213,190.4503,-175.6001,0.0000,59.9930
05/29/18 11:40:49.0585,130.2400,0.0100,0.0000,0.0100,43.4100,140.3517,-8.3365,-18.1628,174.5974,140.3517,0.0000,-148.6883,201.4855,174.5974,0.0000,59.9910
05/29/18 11:40:50.0585,130.2200,0.0100,0.0000,0.0100,43.4100,137.1031,-8.7548,-3.9362,160.0787,137.1031,0.0000,-145.8579,218.9607,160.0787,0.0000,59.9910
05/29/18 11:40:51.0585,130.2600,0.0100,0.0000,0.0100,43.4200,133.6653,-28.2010,-17.3778,158.7322,133.6596,0.0000,-161.8663,208.9569,158.7322,-0.0057,59.9910
05/29/18 11:40:52.0585,130.2500,0.0100,0.0000,0.0100,43.4200,129.5687,-13.0692,-12.5134,159.0588,129.5687,0.0000,-142.6378,217.9179,159.0588,0.0000,59.9870
05/29/18 11:40:53.0585,130.2400,0.0100,0.0000,0.0100,43.4100,124.1256,-12.6738,-74.5819,157.2082,124.1256,0.0000,-136.7994,161.2925,157.2082,0.0000,59.9850
05/29/18 11:40:54.0585,130.2800,0.0100,0.0000,0.0100,43.4300,117.9949,-26.5910,-23.8752,144.3682,117.9949,0.0000,-144.5859,218.1299,144.3682,0.0000,59.9810
05/29/18 11:40:55.0585,130.3400,0.0100,0.0000,0.0100,43.4500,110.8731,-29.5417,-44.7079,145.6000,110.8731,0.0000,-140.4148,204.4190,145.6000,0.0000,59.9820
05/29/18 11:40:56.0585,130.3300,0.0100,0.0000,0.0100,43.4500,104.2038,-30.5902,-58.7797,124.0969,104.2096,0.0000,-134.7941,197.0164,124.0969,0.0057,59.9820
05/29/18 11:40:57.0585,130.2800,0.0100,0.0000,0.0100,43.4300,97.6492,-52.0475,-59.2954,136.8051,97.6492,0.0000,-149.6967,203.0554,136.8051,0.0000,59.9800
05/29/18 11:40:58.0585,130.3100,0.0100,0.0000,0.0100,43.4400,91.0545,-47.0226,-62.3206,133.0007,91.0545,0.0000,-138.0771,206.6249,133.0007,0.0000,59.9830
05/29/18 11:40:59.0585,130.2500,0.0100,0.0000,0.0100,43.4200,84.9525,-61.8508,-39.6315,117.9491,84.9525,0.0000,-146.8032,235.4161,117.9491,0.0000,59.9830
05/29/18 11:41:00.0585,130.2500,0.0100,0.0000,0.0100,43.4200,78.6041,-73.0636,-103.5277,115.4739,78.6041,0.0000,-151.6677,177.8682,115.4739,0.0000,59.9820
05/29/18 11:41:01.0585,130.2200,0.0100,0.0000,0.0000,43.4100,71.9979,-76.1232,-69.1675,107.4181,71.9979,0.0000,-148.1210,218.8347,107.4181,0.0000,59.9800
05/29/18 11:41:02.0585,130.3200,0.0100,0.0000,0.0100,43.4400,65.6667,-85.8176,-88.1037,89.2038,65.6667,0.0000,-151.4843,206.2296,89.2038,0.0000,59.9830
05/29/18 11:41:03.0585,130.2800,0.0100,0.0000,0.0100,43.4300,59.9142,-93.9250,-83.6919,86.3447,59.9142,0.0000,-153.8392,216.3939,86.3447,0.0000,59.9840
05/29/18 11:41:04.0585,130.2800,0.0100,0.0000,0.0100,43.4300,54.1331,-98.2508,-105.8998,101.3734,54.1331,0.0000,-152.3839,199.9672,101.3734,0.0000,59.9840
05/29/18 11:41:05.0585,130.2600,0.0100,0.0000,0.0100,43.4200,48.4035,-91.2092,-136.0259,102.1469,48.4035,0.0000,-139.6126,175.5706,102.1469,0.0000,59.9860
05/29/18 11:41:06.0585,130.2700,0.0100,0.0000,0.0100,43.4300,43.0922,-111.9330,-139.5496,91.2435,43.0922,0.0000,-155.0252,177.3582,91.2435,0.0000,59.9860
05/29/18 11:41:07.0585,130.3000,0.0100,0.0000,0.0100,43.4300,38.6632,-106.8051,-102.2214,86.6828,38.6632,0.0000,-145.4683,219.1154,86.6828,0.0000,59.9880
05/29/18 11:41:08.0585,130.3000,0.0100,0.0000,0.0100,43.4300,35.2713,-123.3349,-101.7688,63.8905,35.2713,0.0000,-158.6062,222.9600,63.8905,0.0000,59.9930
05/29/18 11:41:09.0585,130.3500,0.0100,0.0000,0.0100,43.4500,32.1487,-112.0190,-97.2424,83.7378,32.1487,0.0000,-144.1676,230.6089,83.7378,0.0000,59.9940
05/29/18 11:41:10.0585,130.0800,0.0100,0.0000,0.0100,43.3600,30.5387,-112.2940,-109.1370,63.4150,30.5387,0.0000,-142.8326,220.3243,63.4150,0.0000,59.9990
05/29/18 11:41:11.0585,129.9900,0.0100,0.0000,0.0100,43.3300,30.8710,-115.2963,-153.8220,76.5414,30.8710,0.0000,-146.1673,175.3071,76.5414,0.0000,60.0040
05/29/18 11:41:12.0585,130.0300,0.0100,0.0000,0.0100,43.3400,32.1945,-106.6160,-137.3953,74.6621,32.1945,0.0000,-138.8105,190.4102,74.6621,0.0000,60.0040
05/29/18 11:41:13.0585,130.1200,0.0100,0.0000,0.0000,43.3700,34.8530,-97.7008,-131.0584,73.6595,34.8530,0.0000,-132.5538,194.0886,73.6595,0.0000,60.0130
05/29/18 11:41:14.0585,130.0800,0.0000,0.0000,0.0100,43.3600,39.6601,-107.2692,-119.8513,86.1442,39.6601,0.0000,-146.9293,200.4885,86.1442,0.0000,60.0140
05/29/18 11:41:15.0585,130.0500,0.0100,0.0000,0.0100,43.3500,46.0257,-102.5480,-124.3318,72.1640,46.0200,0.0000,-148.5737,189.6425,72.1640,-0.0057,60.0190
05/29/18 11:41:16.0585,130.1100,0.0100,0.0000,0.0100,43.3700,52.8783,-92.0629,-102.6568,91.7191,52.8783,0.0000,-144.9411,204.4649,91.7191,0.0000,60.0220
05/29/18 11:41:17.0585,130.0300,0.0100,0.0000,0.0100,43.3400,61.2091,-74.0949,-54.1331,99.3795,61.2091,0.0000,-135.3040,244.6579,99.3795,0.0000,60.0240
05/29/18 11:41:18.0585,130.0200,0.0100,0.0000,0.0100,43.3400,70.1530,-76.6274,-92.6874,106.3180,70.1530,0.0000,-146.7803,197.1597,106.3180,0.0000,60.0260
05/29/18 11:41:19.0585,129.9700,0.0100,0.0000,0.0100,43.3200,79.0854,-52.9528,-78.8848,115.1244,79.0854,0.0000,-132.0381,202.0298,115.1244,0.0000,60.0210
05/29/18 11:41:20.0585,130.0100,0.0100,0.0000,0.0000,43.3400,86.3619,-67.3970,-93.4551,117.8345,86.3562,0.0000,-153.7590,180.1829,117.8345,-0.0057,60.0200
